index,host,source,sourcetype,"_raw","_time"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:41:25 AM EST,8084,744,0,9,581,81,4,20809,0,0,21271,16743,0,0,0,0,0,0,0,0,5,4748236,105459,0,0,394373,0,0,","2015-01-20T12:41:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:41:40 AM EST,8083,2962,0,9,559,73,4,20803,0,0,21118,16743,0,0,0,0,0,0,0,0,2,4748236,105524,0,0,394410,0,0,","2015-01-20T12:41:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:41:55 AM EST,8083,2664,2,9,994,86,4,20809,0,0,21330,16743,0,0,0,0,0,0,0,0,2,4748236,105539,0,0,394552,0,0,","2015-01-20T12:41:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:42:10 AM EST,8083,2390,0,9,612,75,4,20803,0,0,21189,16743,0,0,0,0,0,0,0,0,2,4748236,105641,0,0,394627,0,0,","2015-01-20T12:42:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:42:25 AM EST,8083,2112,0,9,622,87,4,20809,0,0,21152,16743,0,0,0,0,0,0,0,0,5,4748236,105518,0,0,394679,0,0,","2015-01-20T12:42:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:42:40 AM EST,8083,1829,0,9,632,129,4,20809,0,0,21426,16743,0,0,0,0,0,0,0,0,4,4748236,105542,0,0,394616,0,0,","2015-01-20T12:42:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:42:55 AM EST,8083,1547,0,9,658,86,4,20809,0,0,21047,16743,0,0,0,0,0,0,0,0,3,4748236,105561,0,0,394851,0,0,","2015-01-20T12:42:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:43:10 AM EST,8083,1266,0,9,654,85,4,20809,0,0,21223,16743,0,0,0,0,0,0,0,0,5,4748236,105660,0,0,394938,0,0,","2015-01-20T12:43:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:43:25 AM EST,8083,982,0,9,641,83,4,20809,0,0,21274,16743,0,0,0,0,0,0,0,0,2,4748236,105544,0,0,395081,0,0,","2015-01-20T12:43:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:43:40 AM EST,8083,712,0,9,662,76,4,20809,0,0,21142,16743,0,0,0,0,0,0,0,0,2,4748236,105581,0,0,395030,0,0,","2015-01-20T12:43:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:43:55 AM EST,8074,2921,0,9,634,114,4,20807,0,0,21228,16743,0,0,0,0,0,0,0,0,3,4748236,105976,0,0,395768,0,0,","2015-01-20T12:43:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:44:10 AM EST,8074,2625,2,9,969,76,4,20807,0,0,21226,16743,0,0,0,0,0,0,0,0,2,4748236,106266,0,0,396964,0,0,","2015-01-20T12:44:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:44:25 AM EST,8074,2345,0,9,606,75,4,20801,0,0,21221,16743,0,0,0,0,0,0,0,0,4,4748236,106300,0,0,397451,0,0,","2015-01-20T12:44:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:44:40 AM EST,8074,2077,0,9,617,91,4,20801,0,0,21251,16743,0,0,0,0,0,0,0,0,3,4748236,106453,0,0,397141,0,0,","2015-01-20T12:44:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:44:55 AM EST,8074,1798,0,9,619,93,4,20801,0,0,21197,16743,0,0,0,0,0,0,0,0,4,4748236,106460,0,0,397523,0,0,","2015-01-20T12:44:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:45:10 AM EST,8074,1517,0,9,642,78,4,20807,0,0,21165,16743,0,0,0,0,0,0,0,0,2,4748236,106571,0,0,397018,0,0,","2015-01-20T12:45:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:45:25 AM EST,8074,1237,0,9,633,90,4,20807,0,0,21144,16743,0,0,0,0,0,0,0,0,3,4748236,106473,0,0,396874,0,0,","2015-01-20T12:45:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:45:40 AM EST,8074,952,0,9,636,89,4,20807,0,0,21266,16743,0,0,0,0,0,0,0,0,2,4748236,106448,0,0,396842,0,0,","2015-01-20T12:45:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:45:55 AM EST,8074,679,0,9,596,79,4,20807,0,0,21207,16743,0,0,0,0,0,0,0,0,2,4748236,106484,0,0,394587,0,0,","2015-01-20T12:45:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:46:10 AM EST,8062,2882,0,9,619,77,4,20807,0,0,21278,16743,0,0,0,0,0,0,0,0,2,4748236,106580,0,0,394666,0,0,","2015-01-20T12:46:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:46:25 AM EST,8062,2594,2,9,602,91,4,20807,0,0,21129,16743,0,0,0,0,0,0,0,0,2,4748236,106473,0,0,394755,0,0,","2015-01-20T12:46:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:46:40 AM EST,8062,2326,0,9,660,86,4,20807,0,0,21180,16743,0,0,0,0,0,0,0,0,2,4748236,106489,0,0,393881,0,0,","2015-01-20T12:46:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:46:55 AM EST,8062,2039,0,9,594,85,4,20807,0,0,21212,16743,0,0,0,0,0,0,0,0,2,4748236,106504,0,0,393868,0,0,","2015-01-20T12:46:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:47:10 AM EST,8062,1760,0,9,601,77,4,20807,0,0,21212,16743,0,0,0,0,0,0,0,0,2,4748236,106584,0,0,393894,0,0,","2015-01-20T12:47:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:47:25 AM EST,8062,1482,0,9,572,70,4,20807,0,0,21272,16743,0,0,0,0,0,0,0,0,2,4748236,106494,0,0,392414,0,0,","2015-01-20T12:47:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:47:40 AM EST,8062,1204,0,9,652,76,4,20807,0,0,21152,16743,0,0,0,0,0,0,0,0,2,4748236,106497,0,0,392381,0,0,","2015-01-20T12:47:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:47:55 AM EST,8062,926,0,9,612,80,4,20807,0,0,21212,16743,0,0,0,0,0,0,0,0,2,4748236,106498,0,0,392381,0,0,","2015-01-20T12:47:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:48:10 AM EST,8062,644,0,9,617,78,4,20807,0,0,21212,16743,0,0,0,0,0,0,0,0,2,4748236,106644,0,0,392505,0,0,","2015-01-20T12:48:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:48:25 AM EST,8066,2851,0,9,568,80,4,20801,0,0,21749,16743,0,0,0,0,0,0,0,0,2,4748236,106568,0,0,392623,0,0,","2015-01-20T12:48:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:48:40 AM EST,8066,2575,2,9,564,69,4,20807,0,0,20727,16743,0,0,0,0,0,0,0,0,2,4748236,106571,0,0,392603,0,0,","2015-01-20T12:48:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:48:55 AM EST,8066,2298,0,9,575,73,4,20801,0,0,21129,16743,0,0,1,4,0,0,0,0,2,4748236,106562,0,0,392494,0,0,","2015-01-20T12:48:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:49:10 AM EST,8066,2014,0,9,627,75,4,20807,0,0,21243,16743,0,0,0,0,0,0,0,0,2,4748236,106654,0,0,391806,0,0,","2015-01-20T12:49:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:49:25 AM EST,8066,1739,0,9,603,79,4,20807,0,0,21246,16743,0,0,0,0,0,0,0,0,2,4748236,106574,0,0,391840,0,0,","2015-01-20T12:49:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:49:40 AM EST,8066,1468,0,9,604,82,4,20807,0,0,21244,16743,0,0,0,0,0,0,0,0,2,4748236,106574,0,0,391802,0,0,","2015-01-20T12:49:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:49:55 AM EST,8066,1190,0,9,574,86,4,20807,0,0,21146,16743,0,0,0,0,0,0,0,0,2,4748236,106577,0,0,391793,0,0,","2015-01-20T12:49:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:50:10 AM EST,8066,921,0,9,596,83,4,20807,0,0,21274,16743,0,0,0,0,0,0,0,0,2,4748236,106699,0,0,391865,0,0,","2015-01-20T12:50:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:50:25 AM EST,8066,645,0,9,592,69,4,20801,0,0,21204,16743,0,0,0,0,0,0,0,0,2,4748236,106604,0,0,391936,0,0,","2015-01-20T12:50:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:50:40 AM EST,8067,2831,0,9,595,72,4,20801,0,0,21135,16743,0,0,0,0,0,0,0,0,2,4748236,106613,0,0,391863,0,0,","2015-01-20T12:50:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:50:55 AM EST,8067,2548,2,9,589,82,4,20807,0,0,21235,16743,0,0,0,0,0,0,0,0,2,4748236,106613,0,0,391887,0,0,","2015-01-20T12:50:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:51:10 AM EST,8067,2271,0,9,606,77,4,20801,0,0,21274,16743,0,0,0,0,0,0,0,0,2,4748236,106711,0,0,391919,0,0,","2015-01-20T12:51:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:51:25 AM EST,8067,1989,0,9,597,75,4,20807,0,0,21130,16743,0,0,0,0,0,0,0,0,2,4748236,106595,0,0,391931,0,0,","2015-01-20T12:51:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:51:40 AM EST,8067,1708,0,9,622,92,4,20805,0,0,21291,16743,0,0,0,0,0,0,0,0,2,4748236,106589,0,0,387738,0,0,","2015-01-20T12:51:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:51:55 AM EST,8067,1437,0,9,616,83,4,20801,0,0,21211,16743,0,0,0,0,0,0,0,0,2,4748236,106589,0,0,386226,0,0,","2015-01-20T12:51:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:52:10 AM EST,8067,1149,0,9,587,89,4,20801,0,0,21154,16743,0,0,0,0,0,0,0,0,2,4748236,106664,0,0,386023,0,0,","2015-01-20T12:52:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:52:25 AM EST,8067,878,0,9,610,83,4,20801,0,0,21254,16743,0,0,0,0,0,0,0,0,2,4748236,106567,0,0,384271,0,0,","2015-01-20T12:52:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:52:40 AM EST,8067,601,0,9,622,97,4,20801,0,0,21139,16743,0,0,0,0,0,0,0,0,2,4748236,106552,0,0,384168,0,0,","2015-01-20T12:52:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:52:55 AM EST,8045,2766,0,9,639,100,4,20795,0,0,21365,16743,0,0,0,0,0,0,0,0,2,4748236,106552,0,0,381878,0,0,","2015-01-20T12:52:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:53:10 AM EST,8045,2484,2,9,659,93,4,20801,0,0,21132,16743,0,0,0,0,0,0,0,0,2,4748236,106640,0,0,381912,0,0,","2015-01-20T12:53:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:53:25 AM EST,8045,2211,0,9,634,73,4,20779,0,0,21230,16743,0,0,0,0,0,0,0,0,2,4748236,106532,0,0,381952,0,0,","2015-01-20T12:53:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:53:40 AM EST,8045,1936,0,9,565,77,4,20785,0,0,21152,16743,0,0,0,0,0,0,0,0,2,4748236,106496,0,0,381820,0,0,","2015-01-20T12:53:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:53:55 AM EST,8045,1658,0,9,597,75,4,20779,0,0,21278,16743,0,0,0,0,0,0,0,0,3,4748236,106496,0,0,381056,0,0,","2015-01-20T12:53:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:54:10 AM EST,8045,1378,0,9,557,77,4,20779,0,0,21210,16743,0,0,0,0,0,0,0,0,7,4748236,106588,0,0,381106,0,0,","2015-01-20T12:54:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:54:25 AM EST,8045,1106,0,9,594,78,4,20774,0,0,21143,16743,0,0,0,0,0,0,0,0,2,4748236,106492,0,0,381181,0,0,","2015-01-20T12:54:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:54:40 AM EST,8045,826,0,9,595,73,4,20780,0,0,21267,16743,0,0,0,0,0,0,0,0,4,4748236,106487,0,0,381795,0,0,","2015-01-20T12:54:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:54:55 AM EST,8045,543,0,9,585,85,4,20774,0,0,21206,16743,0,0,0,0,0,0,0,0,4,4748236,106505,0,0,381255,0,0,","2015-01-20T12:54:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:55:10 AM EST,8056,2746,0,9,576,85,4,20774,0,0,21148,16743,0,0,0,0,0,0,0,0,3,4748236,106675,0,0,381344,0,0,","2015-01-20T12:55:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:55:25 AM EST,8056,2463,2,9,582,80,4,20774,0,0,21266,16743,0,0,0,0,0,0,0,0,7,4748236,106644,0,0,381528,0,0,","2015-01-20T12:55:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:55:40 AM EST,8056,2182,0,9,615,92,4,20780,0,0,21148,16743,0,0,0,0,0,0,0,0,3,4748844,106774,0,0,381631,0,0,","2015-01-20T12:55:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:55:55 AM EST,8056,1905,0,9,586,75,4,20780,0,0,21267,16743,0,0,0,0,0,0,0,0,2,4748844,106780,0,0,381827,0,0,","2015-01-20T12:55:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:56:10 AM EST,8056,1636,0,9,582,82,4,20779,0,0,21214,16743,0,0,0,0,0,0,0,0,2,4748844,106878,0,0,381858,0,0,","2015-01-20T12:56:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:56:25 AM EST,8056,1355,0,9,586,73,4,20779,0,0,21211,16743,0,0,0,0,0,0,0,0,2,4748844,106780,0,0,381681,0,0,","2015-01-20T12:56:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:56:40 AM EST,8056,1077,0,9,599,88,4,20779,0,0,21151,16743,0,0,0,0,0,0,0,0,2,4748844,106778,0,0,381600,0,0,","2015-01-20T12:56:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:56:55 AM EST,8056,804,0,9,600,82,4,20779,0,0,21274,16743,0,0,0,0,0,0,0,0,2,4748844,106778,0,0,380955,0,0,","2015-01-20T12:56:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:57:10 AM EST,8056,527,0,9,750,94,4,20779,0,0,21206,16743,0,0,0,0,0,0,0,0,2,4748844,106876,0,0,381001,0,0,","2015-01-20T12:57:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:57:25 AM EST,8058,2725,0,9,588,80,4,20779,0,0,21204,16743,0,0,0,0,0,0,0,0,2,4748236,106783,0,0,381042,0,0,","2015-01-20T12:57:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:57:40 AM EST,8058,2442,2,9,597,75,4,20758,0,0,21199,16743,0,0,0,0,0,0,0,0,2,4748236,106758,0,0,381077,0,0,","2015-01-20T12:57:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:57:55 AM EST,8058,2179,0,9,605,86,4,20748,0,0,21195,16743,0,0,0,0,0,0,0,0,2,4748236,106706,0,0,380967,0,0,","2015-01-20T12:57:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:58:10 AM EST,8058,1895,0,9,589,83,4,20748,0,0,21187,16743,0,0,0,0,0,0,0,0,2,4748236,106805,0,0,378852,0,0,","2015-01-20T12:58:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:58:25 AM EST,8058,1623,0,9,591,80,4,20748,0,0,21189,16743,0,0,0,0,0,0,0,0,2,4748236,106707,0,0,378917,0,0,","2015-01-20T12:58:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:58:40 AM EST,8058,1348,0,9,608,82,4,20743,0,0,21120,16743,0,0,0,0,0,0,0,0,2,4748236,106707,0,0,378795,0,0,","2015-01-20T12:58:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:58:55 AM EST,8058,1070,0,9,596,71,4,20749,0,0,21182,16743,0,0,0,0,0,0,0,0,2,4748236,106697,0,0,378592,0,0,","2015-01-20T12:58:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:59:10 AM EST,8058,801,0,9,581,68,4,20743,0,0,21226,16743,0,0,0,0,0,0,0,0,2,4748236,106796,0,0,378612,0,0,","2015-01-20T12:59:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:59:25 AM EST,8058,524,0,9,585,78,4,20743,0,0,21138,16743,0,0,0,0,0,0,0,0,2,4748236,106698,0,0,378656,0,0,","2015-01-20T12:59:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:59:40 AM EST,8059,2681,0,9,865,70,4,20749,0,0,21244,16743,0,0,0,0,0,0,0,0,2,4748236,106698,0,0,378561,0,0,","2015-01-20T12:59:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 11:59:55 AM EST,8059,2404,1,9,572,80,4,20743,0,0,21174,16743,0,0,0,0,0,0,0,0,2,4748236,106708,0,0,378533,0,0,","2015-01-20T12:59:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:00:10 PM EST,8059,2133,0,9,576,70,4,20743,0,0,21190,16743,0,0,0,0,0,0,0,0,4,4748236,106852,0,0,378604,0,0,","2015-01-20T13:00:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:00:25 PM EST,8059,1849,0,9,534,72,4,20743,0,0,21120,16743,0,0,0,0,0,0,0,0,4,4748236,106811,0,0,378826,0,0,","2015-01-20T13:00:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:00:40 PM EST,8059,1417,0,9,610,88,4,20735,0,0,21239,16743,0,0,0,0,0,0,0,0,8,4748236,106814,0,0,378914,0,0,","2015-01-20T13:00:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:00:55 PM EST,8059,1135,0,9,586,85,4,20733,0,0,21149,16743,0,0,0,0,0,0,0,0,3,4748236,106787,0,0,378570,0,0,","2015-01-20T13:00:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:01:10 PM EST,8059,858,0,9,552,69,4,20727,0,0,21158,16743,0,0,0,0,0,0,0,0,3,4748236,106897,0,0,375230,0,0,","2015-01-20T13:01:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:01:25 PM EST,8059,587,0,9,603,78,4,20733,0,0,21242,16743,0,0,0,0,0,0,0,0,2,4748236,106811,0,0,373950,0,0,","2015-01-20T13:01:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:01:40 PM EST,8061,2739,0,9,632,81,4,20733,0,0,21182,16743,0,0,0,0,0,0,0,0,2,4748236,106811,0,0,374023,0,0,","2015-01-20T13:01:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:01:55 PM EST,8061,2457,1,9,522,77,4,20732,0,0,21181,16743,0,0,0,0,0,0,0,0,4,4748236,106811,0,0,374055,0,0,","2015-01-20T13:01:55.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:02:10 PM EST,8061,2170,0,9,598,75,4,20717,0,0,21116,16743,0,0,0,0,0,0,0,0,5,4748236,106904,0,0,374166,0,0,","2015-01-20T13:02:10.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:02:25 PM EST,8061,1888,0,9,555,69,4,20717,0,0,21238,16743,0,0,0,0,0,0,0,0,5,4748236,106780,0,0,373787,0,0,","2015-01-20T13:02:25.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:02:40 PM EST,8061,1607,0,9,560,74,4,20717,0,0,21176,16743,0,0,0,0,0,0,0,0,2,4748236,106864,0,0,373762,0,0,","2015-01-20T13:02:40.000+1100"
caapm,APPAU101MEL0078,"D:\Apps\CAAPM\Introscope9.1.4.0\logs\perflog.txt","wily_perflog","1/20/15 12:02:55 PM EST,8061,1335,0,9,593,75,4,20717,0,0,21178,16743,0,0,0,0,0,0,0,0,2,4748236,106821,0,0,373753,0,0,","2015-01-20T13:02:55.000+1100"
